pH,Soil EC,Phosphorus,Potassium,Urea,T.S.P,M.O.P,Moisture,Temperature,Plant Type
6.748118472,0.530450176,18.9351505,140.3310098,37.78513015,12.7741172,23.27777349,73.77102235,67.78065881,Carrots
6.523360763,0.389536451,12.97190465,100.4780502,32.97206443,16.66781486,22.29296291,75.56586711,63.6171613,Carrots
6.724617923,0.303635325,17.26820683,143.4783056,54.53525273,16.14017168,26.86330928,77.20634456,69.05262306,Carrots
6.745970618,0.538512563,14.05372243,143.324555,32.70214228,19.40382626,20.30185086,77.8815193,63.94351696,Carrots
6.006104867,0.439592955,17.41588393,131.8603106,31.79408563,10.50338734,23.18295701,73.26396487,60.77743559,Carrots
6.363235155,0.541669356,14.35182268,148.072317,56.83280527,15.24896714,27.90919427,75.38564883,60.99929121,Carrots
6.368737908,0.347158296,13.47883268,130.8166301,59.15651399,16.18087447,20.32212707,77.77960367,70.80209932,Carrots
6.282928976,0.533827756,10.07486733,105.1512739,50.21215154,17.27874132,22.14933239,73.5554394,73.21847802,Carrots
6.753680298,0.246524854,19.53397441,116.6152342,44.81699353,10.56975977,23.02881451,76.30122383,70.97804065,Carrots
6.303898823,0.300601764,16.77265763,135.6027742,42.05235199,10.83827674,29.93986086,78.05485609,66.78128725,Carrots
6.724472156,0.293471672,12.61606779,111.2397881,42.598996,18.1662876,24.21826567,73.91882219,64.63835504,Carrots
6.772218073,0.257187034,10.78127631,110.0941744,42.51574242,18.63005838,26.56825481,71.13694494,72.60603444,Carrots
6.471584139,0.218265655,17.04224178,107.5400387,36.96383933,18.4038948,29.93015168,77.62849597,73.44482984,Carrots
6.106092286,0.201366068,18.71260257,122.7018838,53.94308472,15.59881641,26.33096341,73.65502246,56.36853513,Carrots
6.003378056,0.541924848,12.70456435,147.6601188,54.14941476,11.01463879,24.93839595,70.540105,69.47788645,Carrots
6.023375792,0.417765425,19.60508423,110.6917022,30.81269283,12.32216471,29.57324337,74.48727438,51.52283687,Carrots
6.143847267,0.277082009,10.14509816,130.5010013,47.19830707,16.84158018,27.9372726,79.81817816,60.08673575,Carrots
6.598179071,0.20110316,18.17362843,142.1543928,58.42202005,18.99754329,24.69384826,70.34496882,71.19305957,Carrots
6.018450899,0.2210317,19.92229473,125.4543983,57.12777263,17.99559717,25.50057817,77.17474231,59.88092967,Carrots
6.188505194,0.574284383,13.89103561,108.2115926,51.41385762,18.88975553,26.2421058,74.12649339,54.53067549,Carrots
6.336441698,0.365571563,10.68875688,140.8627364,50.75435641,17.91223359,24.6182048,75.23109913,74.6558284,Carrots
6.562064722,0.326220024,19.21765985,125.1507792,54.05833209,16.74121909,26.37150239,71.56268702,50.66058357,Carrots
6.711974366,0.585977625,18.3070634,137.1636406,49.24798048,16.96064443,24.3417069,76.10400834,56.71959302,Carrots
6.018506556,0.481963102,17.03885743,134.8859634,50.56414721,12.41092592,21.52062946,79.53584321,60.36996173,Carrots
6.522507724,0.446613356,15.28447956,146.4263466,59.27152041,10.0262614,26.52042228,78.24647024,55.41714821,Carrots
6.740783392,0.222234306,19.47841639,103.8308636,57.49766861,14.66111575,23.23414182,76.77990731,57.92438482,Carrots
6.545594965,0.506163705,18.51606108,147.8925581,41.05705713,18.77477418,23.70727921,77.94673661,54.42882202,Carrots
6.701828822,0.355960733,16.26519523,108.9986635,35.56175452,10.57389072,28.40335762,70.54478723,57.52553838,Carrots
6.698231951,0.347261939,14.99066271,103.1735573,47.8117137,18.50291508,22.68676839,77.37375087,68.98602734,Carrots
6.032237763,0.398706784,11.38716758,147.8100488,57.10820096,14.1816269,22.96408458,76.64753992,53.73212715,Carrots
6.660364889,0.5261558,19.30572152,110.624226,57.09380671,10.33322153,27.37534664,75.91773334,57.55446784,Carrots
6.26212074,0.220250041,19.24121038,108.0418648,42.71916216,10.96242181,27.64539159,76.14583864,72.40502926,Carrots
6.454190482,0.218849972,15.6389037,129.140319,59.00281444,13.90796543,25.44916648,75.11542841,65.40470154,Carrots
6.401766655,0.304857853,16.83525002,106.6692975,34.08911346,10.39542515,29.86238319,72.01663534,60.00767238,Carrots
6.223975298,0.442063372,16.29949228,115.4180537,54.63155759,12.87393423,25.02769362,77.09076193,69.19065539,Carrots
6.27787418,0.500869398,17.66338273,137.7605864,33.29998229,11.76304121,27.36426687,75.46100232,60.39872278,Carrots
6.035969894,0.403615686,11.60100731,134.5983741,52.27388462,11.01314177,27.16206592,78.9399878,70.22608144,Carrots
6.407338185,0.492277217,19.61585187,134.8290965,53.16349508,11.60876482,27.38994446,70.76690433,61.49523385,Carrots
6.036577924,0.229672105,14.31526177,123.8673658,53.54910544,17.53451853,22.62858347,72.29478549,60.62324295,Carrots
6.148080792,0.469231959,11.65026959,112.1038826,53.50003054,18.29917202,28.73828093,74.14300601,70.12748561,Carrots
6.780126243,0.413120455,13.81735792,148.8519045,38.79445954,17.75905514,22.27856202,79.7952636,59.05640113,Carrots
6.350666361,0.260325104,19.6469953,108.7119819,41.01846825,19.33211234,24.68128631,79.25677135,67.07669968,Carrots
6.699432012,0.411846072,14.09038475,104.4737571,55.5207735,16.85933294,28.22159385,78.51666028,53.56872369,Carrots
6.157768636,0.309647049,16.39973185,144.8670819,50.82881056,19.80875682,23.41918014,72.05599834,54.85491782,Carrots
6.196048485,0.371647493,18.81584775,132.6824366,52.08729628,10.98025612,28.02770502,78.91708229,57.41847752,Carrots
6.767479288,0.278292536,16.7068502,132.9469114,44.63454679,11.61282745,29.73477523,75.30495117,56.18993669,Carrots
6.534199219,0.270063194,12.745881,137.4201447,43.94291159,14.39899055,28.64039568,71.4767749,69.04374872,Carrots
6.312157069,0.562800314,14.95655546,119.3240741,40.17660498,17.88707545,23.54524708,76.46939002,61.28369581,Carrots
6.341370759,0.337973498,18.59845889,130.5994159,53.56941519,11.05954663,26.41210627,74.78287273,55.96471716,Carrots
6.313752959,0.392510309,15.03565336,114.4075007,46.90751232,14.12982512,20.64504578,71.59219946,57.57161963,Carrots
6.367367767,0.425980721,16.06439972,131.2515882,34.03549377,15.81230465,29.16616904,71.52813606,65.73171078,Carrots
6.344992805,0.579470098,10.59910997,132.2959028,32.96407433,19.66379702,24.78964725,73.03298731,55.41214391,Carrots
6.107288037,0.36457199,16.06443042,122.6023669,53.80344104,13.05445877,27.71828592,74.94585176,52.25286963,Carrots
6.481507095,0.320471083,15.3440725,109.3517347,34.33356662,11.49431229,25.92817778,77.99017025,64.34672573,Carrots
6.586370234,0.238958433,14.67873674,137.4661524,42.0496275,10.69870212,21.74605901,71.42781813,58.27720154,Carrots
6.62800482,0.440282755,10.11550422,124.8829916,39.6896717,18.44129825,27.21136017,79.9292616,52.94920664,Carrots
6.358834709,0.244592136,11.19109473,139.1450512,52.02332603,13.17532861,22.23280173,73.86211343,54.06954896,Carrots
6.213559035,0.487468588,15.07000226,145.5092179,52.10636225,14.96575146,26.73102684,72.48557456,62.60558042,Carrots
6.359791648,0.405704396,18.12405798,137.70955,45.83037479,13.86940019,23.21309763,72.7392932,70.55402351,Carrots
6.152174524,0.525843285,13.72347462,102.1616371,32.48750612,15.29804812,20.81545225,78.9164023,63.61245866,Carrots
6.536720106,0.386926312,14.53081304,141.9608272,45.86369166,10.83472437,20.41549232,70.94590986,72.14576743,Carrots
6.779942117,0.327393629,19.65152556,121.1438814,48.75789494,17.93105634,26.61102105,78.05984292,71.9984317,Carrots
6.675328951,0.251980314,12.06275511,143.9347201,44.01351695,18.78665009,22.73523008,71.58554117,70.06609173,Carrots
6.008634069,0.428903506,10.1268655,107.9468938,40.47138868,13.30549079,22.06005094,71.13400845,65.03071321,Carrots
6.728326971,0.367004506,14.18435795,144.0687098,57.88372807,11.38998539,26.98494217,75.48330882,65.56107912,Carrots
6.618617509,0.566066875,18.19478024,138.0257457,43.96171095,19.5597218,25.17283782,78.63275879,74.72618779,Carrots
6.168293858,0.214361331,19.80071366,147.6214762,51.40451471,10.67580718,27.78712498,76.72540159,62.23834636,Carrots
6.73656407,0.445538443,13.06749935,104.172098,45.27073902,12.58802021,28.89304217,76.50992878,51.42353623,Carrots
6.431121568,0.273469964,15.06392167,136.987156,34.25544894,17.61716363,22.28411326,79.01030862,64.17712954,Carrots
6.447115092,0.30753003,15.39866577,119.0948399,31.24570953,17.7038818,27.94274307,74.80206046,74.54629001,Carrots
6.050591289,0.49352546,17.69842114,138.4466199,40.15890171,15.13937517,25.83828425,72.86048607,70.59068235,Carrots
6.329959171,0.377286197,15.05847261,117.775523,31.91492305,16.09070157,27.1768724,78.3335518,72.85008651,Carrots
6.415024691,0.52771366,11.62915065,120.2675504,57.82867103,19.21061829,24.07733735,75.3782686,73.32807427,Carrots
6.51361083,0.442438889,18.23631296,114.8681285,58.21258308,16.50115112,29.06774621,73.78997845,70.8183749,Carrots
6.7188354,0.401562724,16.92421335,136.2721249,42.04232715,18.0193195,29.6700257,71.69739942,72.39848783,Carrots
6.054793559,0.4592558,19.05962312,145.8158281,35.08482888,10.2948568,28.94325917,73.40838058,69.14753008,Carrots
6.727887767,0.571973815,18.84343948,125.5140889,32.25003457,11.72775652,20.49352902,73.96848257,67.43341849,Carrots
6.386341344,0.216379227,11.03061175,133.3892211,35.03138534,19.29656539,29.33481126,73.11424133,52.87987381,Carrots
6.1567196,0.429953326,16.10560107,131.6820188,47.95186586,16.00649449,21.96695268,74.99590834,65.40471211,Carrots
6.723890314,0.403563675,17.63607318,117.0638835,50.18258309,11.67213842,23.27175979,74.41324091,50.99114136,Carrots
6.424998923,0.536802361,15.7639121,134.2131593,48.03947264,11.63912894,24.87495032,70.832413,56.14889852,Carrots
6.104180134,0.369207305,19.3437244,103.3263854,31.63586411,13.55184692,24.28231907,72.37873573,56.01438615,Carrots
6.206780428,0.535142429,14.39041303,132.2525705,45.09455996,19.32311584,25.0976498,77.8810168,56.91422079,Carrots
6.462340076,0.399577401,18.26511428,136.8355395,39.34492058,13.03483389,27.08178566,76.21712415,61.03874489,Carrots
6.702898736,0.362960714,18.41873568,102.921874,46.70721306,18.58551073,21.47894455,73.91277108,60.69927742,Carrots
6.703000266,0.365148267,14.0791921,109.3883737,55.63816241,10.53681486,23.39987013,77.12983277,52.18956518,Carrots
6.635066902,0.531007068,17.02333968,111.8779812,31.78091765,18.15541391,28.09495703,72.15317942,62.64998559,Carrots
6.126896382,0.478503788,10.47664785,104.7727242,47.68420407,19.4233798,20.27593407,77.08670603,52.04707901,Carrots
6.002204561,0.553639777,17.16068194,108.0290103,55.03906096,19.85744964,22.93682169,72.55015834,73.81935154,Carrots
6.16381147,0.485079466,16.79563807,119.8636161,59.3052219,10.95743027,24.11823757,73.11273093,50.58831788,Carrots
6.192829559,0.336836269,16.10011899,116.589904,49.54975673,14.59496987,22.7565072,71.10337343,74.38774874,Carrots
6.18208457,0.503419465,11.53002486,144.2074634,48.80553176,15.0902915,23.32302799,72.99901518,73.5839588,Carrots
6.25759974,0.382392326,11.15702416,144.7511077,47.15420759,18.81461864,29.83283947,79.69542971,56.25327933,Carrots
6.489372902,0.308581101,19.91216067,130.2600247,56.23129987,11.39788872,20.89838534,77.4383399,61.88203075,Carrots
6.208672069,0.384859705,10.95841183,134.0097403,30.27532417,13.91375216,23.54613135,74.07863093,67.90265788,Carrots
6.05550558,0.324595023,18.90999299,135.8172471,45.42747315,14.72918924,27.19494754,76.28462535,58.49555994,Carrots
6.751973931,0.461870912,11.05775856,115.2770427,38.0705635,18.14679565,27.1160832,78.37885566,59.76893614,Carrots
6.460947043,0.426813024,11.29621225,148.0707694,31.56165226,13.40428352,22.76846016,79.91867237,69.61372421,Carrots
6.160085334,0.450362418,16.15369715,101.7884813,35.47612797,13.63754164,28.5080127,73.65329449,69.21175549,Carrots
6.534177957,0.599222216,13.09916021,105.5468839,43.87219047,16.198836,23.54093067,77.49490543,50.4640021,Carrots
6.655277299,0.384614973,10.95125051,129.4908778,58.45125954,15.20869614,21.03643161,73.19815705,52.98317607,Carrots
6.662635306,0.428560257,16.69441124,126.207947,50.89899616,16.7382438,23.53656062,73.0985897,67.38263776,Carrots
6.614909374,0.438735205,15.16747688,141.5566354,59.66229527,14.80967131,21.6278734,74.62827851,70.0268074,Carrots
6.528167117,0.31558439,19.75606479,139.7480588,33.44822252,11.0505912,20.52686937,73.00927556,55.37265293,Carrots
6.41682752,0.27666565,10.40447575,101.2561208,48.58162166,18.2980957,29.69607858,72.47499073,57.8067187,Carrots
6.150308134,0.521130761,12.91366774,123.50546,48.03424118,18.71483303,27.24280802,72.63797905,66.55759365,Carrots
6.088988129,0.490604284,11.42481419,129.0586664,58.40646278,13.94224836,22.41822845,79.31726133,59.87253491,Carrots
6.573421047,0.34430063,11.77472788,146.0983561,35.49700667,16.41146996,28.05664061,72.40289511,56.46485779,Carrots
6.209199856,0.525216875,16.46444961,101.9336269,31.60721553,12.91628135,29.05196636,74.72401226,58.87266854,Carrots
6.628028674,0.584288257,10.38154486,126.9169997,31.02151638,19.54810429,26.42384479,79.05107035,70.30829287,Carrots
6.181085412,0.385881354,19.1336517,107.3678822,44.46779388,17.35436854,20.16930924,76.13891833,58.53489864,Carrots
6.783156623,0.575172381,13.85751468,125.9041356,44.36745608,12.00917363,27.48032225,71.94079822,74.15924888,Carrots
6.541548907,0.276299453,19.82418299,133.9988695,41.07161995,17.57725614,25.33409942,75.3169744,68.20582343,Carrots
6.537600839,0.433469964,19.11522684,135.9396306,33.94548453,15.87053138,25.08118749,71.4069492,70.06736576,Carrots
6.465847022,0.35503639,12.19661223,106.7435687,38.39599822,12.96668622,20.59998241,72.47849416,73.55719574,Carrots
6.634839686,0.496682952,19.9646747,133.3964695,39.40059419,11.57187002,24.86428784,71.68405723,67.48642334,Carrots
6.051529069,0.368169625,18.52451102,109.4317685,32.1702275,14.29417819,21.35005025,70.28695233,72.71649511,Carrots
6.053704371,0.559721817,17.8443041,115.6268332,44.04297433,19.31934632,26.04177846,75.90482578,68.91876152,Carrots
6.244029571,0.26886411,10.66740531,117.8730043,54.15380807,16.96639123,23.30297672,73.23384675,67.55967522,Carrots
6.178710688,0.542523178,18.69310653,122.4473981,59.50886561,12.21998451,26.83921675,79.24046351,74.71311805,Carrots
6.397391404,0.499228016,18.39869276,117.3969459,33.08177821,13.96605023,26.67017609,72.8048019,73.54817089,Carrots
6.619420606,0.465974806,16.96611348,117.9670984,32.05445118,10.5133663,26.08169014,77.94481699,53.75376519,Carrots
6.674990055,0.537948007,14.17728527,111.2054619,55.71404126,17.10984253,26.64074213,75.88182007,61.85582125,Carrots
6.418425474,0.308901008,11.48560581,136.4485514,37.71887334,13.59567747,20.49394432,70.87873007,59.5574316,Carrots
6.206673618,0.291980206,13.1709294,123.0009588,49.25190151,14.14774419,24.90516947,74.1698839,59.51837824,Carrots
6.562646605,0.290525489,10.57311701,121.3218448,32.17210691,16.79967488,20.83687044,78.71101313,68.7144754,Carrots
6.149080478,0.227066896,10.65916569,126.4991419,55.38413337,16.37389875,26.96748833,79.09713081,50.5661105,Carrots
6.0509253,0.460477589,14.97004458,125.3924689,43.74925266,16.94669558,23.42184416,70.0375981,71.58704203,Carrots
6.48122574,0.233224904,18.31588604,124.1205524,56.27601073,18.07007039,20.38683021,77.05048615,50.49877183,Carrots
6.223185184,0.456442773,13.35036799,127.9548595,37.26801662,17.03781961,21.14882016,77.75132999,56.02842971,Carrots
6.302257467,0.552081499,12.29228885,132.1330853,56.82859418,15.22994129,23.42274742,78.63400553,71.14237736,Carrots
6.728685194,0.266585278,18.16251734,104.572612,34.33394601,19.6111383,21.6133801,76.26441293,71.82077495,Carrots
6.079478512,0.489914379,13.86766346,138.3569957,42.68699563,14.88149881,29.96528165,72.59455601,69.39001605,Carrots
6.61518033,0.36751984,16.89348354,134.3648469,51.00320187,15.53603871,26.57697051,70.38572485,58.47790781,Carrots
6.596146725,0.315255206,10.74751181,111.7686206,59.43817522,17.30477408,22.50108971,75.17874321,58.03004415,Carrots
6.223174201,0.319405642,15.94385833,146.8677649,38.24292807,12.78718605,29.59052584,76.60244536,67.01127291,Carrots
6.791484462,0.459438239,14.75837785,140.5857114,41.09777849,14.34522181,27.00386692,78.4578471,51.53777394,Carrots
6.36411404,0.547456014,15.38734901,138.8614871,57.47569989,11.51902127,23.28448877,70.65228119,52.91823381,Carrots
6.188882865,0.521266857,13.25699656,125.6412652,54.15933874,10.66020104,21.2661837,73.68695646,67.00822352,Carrots
6.405717054,0.41359131,15.13908384,115.9127966,56.55492757,10.17967758,28.02015858,73.76169556,65.46080721,Carrots
6.193917171,0.46451346,14.67352476,100.2810834,43.12870663,10.6403448,21.10790037,72.94052042,74.55111168,Carrots
6.732935825,0.392990596,10.08867444,122.6522367,42.96394468,14.62974507,29.71818256,75.77839111,74.48937221,Carrots
6.645930048,0.232811852,15.14832859,119.0510027,55.17655836,10.58227954,21.57327518,71.20803417,62.19848329,Carrots
6.045636177,0.517512978,18.68452951,124.1351758,35.32919144,13.52835087,29.89112811,79.30012245,58.75558501,Carrots
6.556257954,0.417842808,11.49444211,113.2027581,53.92390617,17.26823196,26.40439476,77.42949389,50.3327275,Carrots
6.732869461,0.512679295,10.2843014,132.0182395,37.1110842,19.07061565,29.96788094,78.36762374,54.50817423,Carrots
6.40386141,0.450923691,18.21467515,137.4984506,32.65735382,17.46578011,27.74104789,77.31275282,74.25731834,Carrots
6.587489795,0.245729701,12.35570036,137.2325683,42.22404828,11.99474001,24.08366769,71.34943431,67.37732564,Carrots
6.294463499,0.274696141,14.26639434,133.6946813,38.70344051,19.47310402,24.64158216,76.50259845,56.3362761,Carrots
6.115613674,0.313493479,12.64140986,141.5113144,35.35771589,12.32478351,23.68964116,76.07262814,68.55090734,Carrots
6.319073768,0.529640541,16.46999118,125.886534,48.07974166,15.32735304,28.46945818,74.84294398,70.54539496,Carrots
6.417132767,0.580493506,17.13173079,126.9275159,54.32299294,10.31773543,23.53153634,77.75370799,63.6948016,Carrots
6.427573992,0.339561028,17.4089263,127.0660313,56.61294102,14.74646275,23.40430359,75.86489217,52.60588849,Carrots
6.157591053,0.491457662,19.77955122,126.248482,52.48545951,11.69042924,25.65132052,70.44010419,54.30391562,Carrots
6.557964741,0.589944969,15.01053952,111.9411565,33.14667047,18.75982524,22.21293295,78.84681293,57.97811202,Carrots
